order_id,date,region,sales,quantity
L002218,2026-10-06,부산,1800,3
L002219,2026-11-07,대전,1900,4
L002220,2026-12-08,광주,2000,5
L002221,2026-01-09,서울,2100,1
L002222,2026-02-10,부산,2200,2
L002223,2026-03-11,대전,2300,3
L002224,2026-04-12,광주,2400,4
L002225,2026-05-13,서울,2500,5
L002226,2026-06-14,부산,2600,1
L002227,2026-07-15,대전,2700,2
L002228,2026-08-16,광주,2800,3
L002229,2026-09-17,서울,2900,4
L002230,2026-10-18,부산,3000,5
L002231,2026-11-19,대전,3100,1
L002232,2026-12-20,광주,3200,2
L002233,2026-01-21,서울,3300,3
L002234,2026-02-22,부산,3400,4
L002235,2026-03-23,대전,3500,5
L002236,2026-04-24,광주,3600,1
L002237,2026-05-25,서울,3700,2
L002238,2026-06-26,부산,3800,3
L002239,2026-07-27,대전,3900,4
L002240,2026-08-28,광주,4000,5
L002241,2026-09-01,서울,4100,1
L002242,2026-10-02,부산,4200,2
L002243,2026-11-03,대전,4300,3
L002244,2026-12-04,광주,4400,4
L002245,2026-01-05,서울,4500,5
L002246,2026-02-06,부산,4600,1
L002247,2026-03-07,대전,4700,2
L002248,2026-04-08,광주,4800,3
L002249,2026-05-09,서울,4900,4
L002250,2026-06-10,부산,5000,5
L002251,2026-07-11,대전,5100,1
L002252,2026-08-12,광주,5200,2
L002253,2026-09-13,서울,5300,3
L002254,2026-10-14,부산,5400,4
L002255,2026-11-15,대전,5500,5
L002256,2026-12-16,광주,5600,1
L002257,2026-01-17,서울,5700,2
L002258,2026-02-18,부산,5800,3
L002259,2026-03-19,대전,5900,4
L002260,2026-04-20,광주,6000,5
L002261,2026-05-21,서울,6100,1
L002262,2026-06-22,부산,6200,2
L002263,2026-07-23,대전,6300,3
L002264,2026-08-24,광주,6400,4
L002265,2026-09-25,서울,6500,5
L002266,2026-10-26,부산,6600,1
L002267,2026-11-27,대전,6700,2
L002268,2026-12-28,광주,6800,3
L002269,2026-01-01,서울,6900,4
L002270,2026-02-02,부산,7000,5
L002271,2026-03-03,대전,7100,1
L002272,2026-04-04,광주,7200,2
L002273,2026-05-05,서울,7300,3
L002274,2026-06-06,부산,7400,4
L002275,2026-07-07,대전,7500,5
L002276,2026-08-08,광주,7600,1
L002277,2026-09-09,서울,7700,2
L002278,2026-10-10,부산,7800,3
L002279,2026-11-11,대전,7900,4
L002280,2026-12-12,광주,8000,5
L002281,2026-01-13,서울,8100,1
L002282,2026-02-14,부산,8200,2
L002283,2026-03-15,대전,8300,3
L002284,2026-04-16,광주,8400,4
L002285,2026-05-17,서울,8500,5
L002286,2026-06-18,부산,8600,1
L002287,2026-07-19,대전,8700,2
L002288,2026-08-20,광주,8800,3
L002289,2026-09-21,서울,8900,4
L002290,2026-10-22,부산,9000,5
L002291,2026-11-23,대전,9100,1
L002292,2026-12-24,광주,9200,2
L002293,2026-01-25,서울,9300,3
L002294,2026-02-26,부산,9400,4
L002295,2026-03-27,대전,9500,5
L002296,2026-04-28,광주,9600,1
L002297,2026-05-01,서울,9700,2
L002298,2026-06-02,부산,9800,3
L002299,2026-07-03,대전,9900,4
L002300,2026-08-04,광주,10000,5
L002301,2026-09-05,서울,100,1
L002302,2026-10-06,부산,200,2
L002303,2026-11-07,대전,300,3
L002304,2026-12-08,광주,400,4
L002305,2026-01-09,서울,500,5
L002306,2026-02-10,부산,600,1
L002307,2026-03-11,대전,700,2
L002308,2026-04-12,광주,800,3
L002309,2026-05-13,서울,900,4
L002310,2026-06-14,부산,1000,5
L002311,2026-07-15,대전,1100,1
L002312,2026-08-16,광주,1200,2
L002313,2026-09-17,서울,1300,3
L002314,2026-10-18,부산,1400,4
L002315,2026-11-19,대전,1500,5
L002316,2026-12-20,광주,1600,1
L002317,2026-01-21,서울,1700,2
L002318,2026-02-22,부산,1800,3
L002319,2026-03-23,대전,1900,4
L002320,2026-04-24,광주,2000,5
L002321,2026-05-25,서울,2100,1
L002322,2026-06-26,부산,2200,2
L002323,2026-07-27,대전,2300,3
L002324,2026-08-28,광주,2400,4
L002325,2026-09-01,서울,2500,5
L002326,2026-10-02,부산,2600,1
L002327,2026-11-03,대전,2700,2
L002328,2026-12-04,광주,2800,3
L002329,2026-01-05,서울,2900,4
L002330,2026-02-06,부산,3000,5
L002331,2026-03-07,대전,3100,1
L002332,2026-04-08,광주,3200,2
L002333,2026-05-09,서울,3300,3
L002334,2026-06-10,부산,3400,4
L002335,2026-07-11,대전,3500,5
L002336,2026-08-12,광주,3600,1
L002337,2026-09-13,서울,3700,2
L002338,2026-10-14,부산,3800,3
L002339,2026-11-15,대전,3900,4
L002340,2026-12-16,광주,4000,5
L002341,2026-01-17,서울,4100,1
L002342,2026-02-18,부산,4200,2
L002343,2026-03-19,대전,4300,3
L002344,2026-04-20,광주,4400,4
L002345,2026-05-21,서울,4500,5
L002346,2026-06-22,부산,4600,1
L002347,2026-07-23,대전,4700,2
L002348,2026-08-24,광주,4800,3
L002349,2026-09-25,서울,4900,4
L002350,2026-10-26,부산,5000,5
L002351,2026-11-27,대전,5100,1
L002352,2026-12-28,광주,5200,2
L002353,2026-01-01,서울,5300,3
L002354,2026-02-02,부산,5400,4
L002355,2026-03-03,대전,5500,5
L002356,2026-04-04,광주,5600,1
L002357,2026-05-05,서울,5700,2
L002358,2026-06-06,부산,5800,3
L002359,2026-07-07,대전,5900,4
L002360,2026-08-08,광주,6000,5
L002361,2026-09-09,서울,6100,1
L002362,2026-10-10,부산,6200,2
L002363,2026-11-11,대전,6300,3
L002364,2026-12-12,광주,6400,4
L002365,2026-01-13,서울,6500,5
L002366,2026-02-14,부산,6600,1
L002367,2026-03-15,대전,6700,2
L002368,2026-04-16,광주,6800,3
L002369,2026-05-17,서울,6900,4
L002370,2026-06-18,부산,7000,5
L002371,2026-07-19,대전,7100,1
L002372,2026-08-20,광주,7200,2
L002373,2026-09-21,서울,7300,3
L002374,2026-10-22,부산,7400,4
L002375,2026-11-23,대전,7500,5
L002376,2026-12-24,광주,7600,1
L002377,2026-01-25,서울,7700,2
L002378,2026-02-26,부산,7800,3
L002379,2026-03-27,대전,7900,4
L002380,2026-04-28,광주,8000,5
L002381,2026-05-01,서울,8100,1
L002382,2026-06-02,부산,8200,2
L002383,2026-07-03,대전,8300,3
L002384,2026-08-04,광주,8400,4
L002385,2026-09-05,서울,8500,5
L002386,2026-10-06,부산,8600,1
L002387,2026-11-07,대전,8700,2
L002388,2026-12-08,광주,8800,3
L002389,2026-01-09,서울,8900,4
L002390,2026-02-10,부산,9000,5
L002391,2026-03-11,대전,9100,1
L002392,2026-04-12,광주,9200,2
L002393,2026-05-13,서울,9300,3
L002394,2026-06-14,부산,9400,4
L002395,2026-07-15,대전,9500,5
L002396,2026-08-16,광주,9600,1
L002397,2026-09-17,서울,9700,2
L002398,2026-10-18,부산,9800,3
L002399,2026-11-19,대전,9900,4
L002400,2026-12-20,광주,10000,5
